RFC,RAZON SOCIAL,SUPUESTO,EJERCICIO,PERIODO,FECHA DE PRIMERA PUBLICACION
MPY850101U77,MUNICIPIO DE PANABA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
MSG850101MT2,MUNICIPIO SANTA GERTRUDIS SIN TIPO DE SOCIEDAD,FRACCION VII,2021,12,23/07/2024
MCS921222M67,MUNICIPIO DE CARDENAS SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/10/2025
MCS921222M67,MUNICIPIO DE CARDENAS SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
MCS921222M67,MUNICIPIO DE CARDENAS SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
MTE850101RK2,MUNICIPIO DE TAMAZULAPAM DEL ESPIRITU SANTO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
MCU780101JM7,MUNICIPIO DE CUAUTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2020,12,01/10/2025
MCU780101JM7,MUNICIPIO DE CUAUTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2021,1,01/10/2025
MCU780101JM7,MUNICIPIO DE CUAUTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2021,2,01/10/2025
MCU780101JM7,MUNICIPIO DE CUAUTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2021,3,01/10/2025
MCU780101JM7,MUNICIPIO DE CUAUTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2021,4,01/10/2025
MCU780101JM7,MUNICIPIO DE CUAUTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2021,5,01/10/2025
MCU780101JM7,MUNICIPIO DE CUAUTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2021,6,01/10/2025
MCU780101JM7,MUNICIPIO DE CUAUTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2021,7,01/10/2025
MCU780101JM7,MUNICIPIO DE CUAUTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2021,8,01/10/2025
MCU780101JM7,MUNICIPIO DE CUAUTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2021,9,01/10/2025
MQU850101AYA,MUNICIPIO DE QUITUPAN JALISCO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/10/2025
MQU850101AYA,MUNICIPIO DE QUITUPAN JALISCO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
MQU850101AYA,MUNICIPIO DE QUITUPAN JALISCO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
MIC250101DJ2,MUNICIPIO DE IXHUATLAN DEL CAFE VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/10/2025
MIC250101DJ2,MUNICIPIO DE IXHUATLAN DEL CAFE VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
MIC250101DJ2,MUNICIPIO DE IXHUATLAN DEL CAFE VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
MBJ961227K65,MUNICIPIO DE BENITO JUAREZ SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/10/2025
MBJ961227K65,MUNICIPIO DE BENITO JUAREZ SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
MBJ961227K65,MUNICIPIO DE BENITO JUAREZ SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
MCP850101PT0,MUNICIPIO DE CALPAN PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/10/2025
MSJ960101K93,MUNICIPIO DE SANTIAGO JOCOTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/10/2025
MSJ960101K93,MUNICIPIO DE SANTIAGO JOCOTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
MSJ960101K93,MUNICIPIO DE SANTIAGO JOCOTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
MRS850101UN2,MUNICIPIO DE RAYON SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/10/2025
MRS850101UN2,MUNICIPIO DE RAYON SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
MRS850101UN2,MUNICIPIO DE RAYON SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
MCP8501015B2,MUNICIPIO DE COYOTEPEC PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
MCP8501015B2,MUNICIPIO DE COYOTEPEC PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
UAC730403446,UNIVERSIDAD AUTONOMA DE COAHUILA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/10/2025
MMY850101TB2,MUNICIPIO DE MANI SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
MMY850101TB2,MUNICIPIO DE MANI SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
TMU621114EP4,TESORERIA MUNICIPAL DE TLAHUALILO DURANGO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
TMU621114EP4,TESORERIA MUNICIPAL DE TLAHUALILO DURANGO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
ITS030704M68,INSTITUTO TECNOLOGICO SUPERIOR DE SAN LUIS POTOSI CAPITAL SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
MYM850101M45,MUNICIPIO DE YURECUARO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/10/2025
MYM850101M45,MUNICIPIO DE YURECUARO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
MSS850101QL7,MUNICIPIO SAN SEBASTIAN IXCAPA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/10/2025
MSS850101QL7,MUNICIPIO SAN SEBASTIAN IXCAPA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
MSS850101QL7,MUNICIPIO SAN SEBASTIAN IXCAPA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
MZA850101NV0,MUNICIPIO DE ZIMATLAN DE ALVAREZ SIN TIPO DE SOCIEDAD,FRACCION VII,2022,9,01/01/2025
MZA850101NV0,MUNICIPIO DE ZIMATLAN DE ALVAREZ SIN TIPO DE SOCIEDAD,FRACCION VII,2022,10,01/01/2025
MIV430101EA2,MUNICIPIO DE IXMATLAHUACAN VERACRUZ SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/10/2025
TMU860831IG6,MUNICIPIO DE NAZAS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/10/2025
TMU860831IG6,MUNICIPIO DE NAZAS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
TMU860831IG6,MUNICIPIO DE NAZAS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
MRO850101K51,MUNICIPIO DE LA REFORMA SIN TIPO DE SOCIEDAD,FRACCION VII,2020,12,23/07/2024
MRO850101K51,MUNICIPIO DE LA REFORMA SIN TIPO DE SOCIEDAD,FRACCION VII,2021,9,23/07/2024
MRG850101JN3,MUNICIPIO DE RIO GRANDE ZAC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/10/2025
MRG850101JN3,MUNICIPIO DE RIO GRANDE ZAC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
MCI850101PW8,MUNICIPIO DE CHINIPAS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/10/2025
MCI850101PW8,MUNICIPIO DE CHINIPAS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
MCI850101PW8,MUNICIPIO DE CHINIPAS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
MTY850101SY1,MUNICIPIO DE TEABO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/10/2025
MTY850101SY1,MUNICIPIO DE TEABO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
MTY850101SY1,MUNICIPIO DE TEABO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
MCY8501012V0,MUNICIPIO DE CUZAMA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/10/2025
MCY8501012V0,MUNICIPIO DE CUZAMA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
MCY8501012V0,MUNICIPIO DE CUZAMA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
MMO850101JE8,MUNICIPIO DE MONJAS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/10/2025
MMO850101JE8,MUNICIPIO DE MONJAS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
MMO850101JE8,MUNICIPIO DE MONJAS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
MAT8501015S3,MUNICIPIO DE ANIMAS TRUJANO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/10/2025
MAT8501015S3,MUNICIPIO DE ANIMAS TRUJANO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
MAT8501015S3,MUNICIPIO DE ANIMAS TRUJANO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
MTY850101D17,MUNICIPIO DE TIZIMIN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/10/2025
MTY850101D17,MUNICIPIO DE TIZIMIN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
MST670215CTA,MUNICIPIO DE SANTIAGO TUXTLA VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/10/2025
MST670215CTA,MUNICIPIO DE SANTIAGO TUXTLA VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
MST670215CTA,MUNICIPIO DE SANTIAGO TUXTLA VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
MIP850101PX3,MUNICIPIO DE IXTEPEC PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/10/2025
MHM850101JHA,MUNICIPIO DE HUANIQUEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
MHM850101JHA,MUNICIPIO DE HUANIQUEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
MHY850101BY0,MUNICIPIO DE HUHI SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/10/2025
MHY850101BY0,MUNICIPIO DE HUHI SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
MHY850101BY0,MUNICIPIO DE HUHI SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
MSM850101UVA,MUNICIPIO DE SENGUIO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2024,1,23/07/2024
MVZ821103JCA,MUNICIPIO DE ZARAGOZA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/10/2025
MCT920101Q18,MUNICIPIO DE CAMARON DE TEJEDA VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
MCT920101Q18,MUNICIPIO DE CAMARON DE TEJEDA VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
MTC850101JS9,MUNICIPIO DE TAMPAMOLON CORONA SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2025,5,01/10/2025
MTC850101JS9,MUNICIPIO DE TAMPAMOLON CORONA SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/10/2025
MTC850101JS9,MUNICIPIO DE TAMPAMOLON CORONA SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
MTC850101JS9,MUNICIPIO DE TAMPAMOLON CORONA SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
MAY8501018B2,MUNICIPIO DE ABALA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/10/2025
MAY8501018B2,MUNICIPIO DE ABALA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
MAY8501018B2,MUNICIPIO DE ABALA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
MSY850101IZA,MUNICIPIO DE SINANCHE SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
MSY850101IZA,MUNICIPIO DE SINANCHE SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
MMG011129TS2,MUNICIPIO DE MARQUELIA GRO. SIN TIPO DE SOCIEDAD,FRACCION VII,2021,1,01/10/2025
MMG011129TS2,MUNICIPIO DE MARQUELIA GRO. SIN TIPO DE SOCIEDAD,FRACCION VII,2021,2,01/10/2025
MMG011129TS2,MUNICIPIO DE MARQUELIA GRO. SIN TIPO DE SOCIEDAD,FRACCION VII,2021,3,01/10/2025
MMG011129TS2,MUNICIPIO DE MARQUELIA GRO. SIN TIPO DE SOCIEDAD,FRACCION VII,2021,4,01/10/2025
MMG011129TS2,MUNICIPIO DE MARQUELIA GRO. SIN TIPO DE SOCIEDAD,FRACCION VII,2021,5,01/10/2025
MMG011129TS2,MUNICIPIO DE MARQUELIA GRO. SIN TIPO DE SOCIEDAD,FRACCION VII,2021,6,01/10/2025
MMG011129TS2,MUNICIPIO DE MARQUELIA GRO. SIN TIPO DE SOCIEDAD,FRACCION VII,2021,7,01/10/2025
MMG011129TS2,MUNICIPIO DE MARQUELIA GRO. SIN TIPO DE SOCIEDAD,FRACCION VII,2021,8,01/10/2025
MMG011129TS2,MUNICIPIO DE MARQUELIA GRO. SIN TIPO DE SOCIEDAD,FRACCION VII,2021,9,01/10/2025
MSM850101LC3,MUNICIPIO DE SANTA MARIA OZOLOTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2022,12,23/07/2024
MCT850101GY2,MUNICIPIO CAMARGO TAMAULIPAS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
MSF850101V76,MUNICIPIO DE SAN FRANCISCO TELIXTLAHUACA SIN TIPO DE SOCIEDAD,FRACCION VII,2020,12,23/07/2024
MSF850101V76,MUNICIPIO DE SAN FRANCISCO TELIXTLAHUACA SIN TIPO DE SOCIEDAD,FRACCION VII,2021,1,23/07/2024
MSF850101V76,MUNICIPIO DE SAN FRANCISCO TELIXTLAHUACA SIN TIPO DE SOCIEDAD,FRACCION VII,2021,2,23/07/2024
MSF850101V76,MUNICIPIO DE SAN FRANCISCO TELIXTLAHUACA SIN TIPO DE SOCIEDAD,FRACCION VII,2021,3,23/07/2024
MSF850101V76,MUNICIPIO DE SAN FRANCISCO TELIXTLAHUACA SIN TIPO DE SOCIEDAD,FRACCION VII,2021,4,23/07/2024
MSF850101V76,MUNICIPIO DE SAN FRANCISCO TELIXTLAHUACA SIN TIPO DE SOCIEDAD,FRACCION VII,2021,5,23/07/2024
MSF850101V76,MUNICIPIO DE SAN FRANCISCO TELIXTLAHUACA SIN TIPO DE SOCIEDAD,FRACCION VII,2021,6,23/07/2024
MSF850101V76,MUNICIPIO DE SAN FRANCISCO TELIXTLAHUACA SIN TIPO DE SOCIEDAD,FRACCION VII,2021,7,23/07/2024
MSF850101V76,MUNICIPIO DE SAN FRANCISCO TELIXTLAHUACA SIN TIPO DE SOCIEDAD,FRACCION VII,2021,8,23/07/2024
MCU850101H71,MUNICIPIO DE CHUMATLAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/10/2025
MCU850101H71,MUNICIPIO DE CHUMATLAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
MCU850101H71,MUNICIPIO DE CHUMATLAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
MNM6210296T0,MUNICIPIO DE NUEVO MORELOS TAMAULIPAS SIN TIPO DE SOCIEDAD,FRACCION VII,2021,6,01/10/2025
MNM6210296T0,MUNICIPIO DE NUEVO MORELOS TAMAULIPAS SIN TIPO DE SOCIEDAD,FRACCION VII,2021,7,01/10/2025
MNM6210296T0,MUNICIPIO DE NUEVO MORELOS TAMAULIPAS SIN TIPO DE SOCIEDAD,FRACCION VII,2021,8,01/10/2025
MDA530101R63,MUNICIPIO DE DR ARROYO NL SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
MDA530101R63,MUNICIPIO DE DR ARROYO NL SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
MAN850101KQA,MUNICIPIO DE AUTLAN DE NAVARRO JALISCO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/10/2025
MAN850101KQA,MUNICIPIO DE AUTLAN DE NAVARRO JALISCO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
MAN850101KQA,MUNICIPIO DE AUTLAN DE NAVARRO JALISCO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
MCY850101DQA,MUNICIPIO DE CHACSINKIN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
MCU6101015R1,MUNICIPIO DE CUAUTLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
MSL850101TJ5,MUNICIPIO DE SAN LUCAS OJITLAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/10/2025
MSL850101TJ5,MUNICIPIO DE SAN LUCAS OJITLAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
MSM850101QV0,MUNICIPIO DE SAN MIGUEL QUETZALTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/10/2025
MSA8501011U2,MUNICIPIO DE SAN ANDRES CABECERA NUEVA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/10/2025
MBJ850101999,MUNICIPIO DE BOLAÑOS JALISCO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
MCY850101DQA,MUNICIPIO DE CHACSINKIN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/10/2025
MCY850101DQA,MUNICIPIO DE CHACSINKIN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
MSC850101MB3,MUNICIPIO DE SAN CRISTOBAL AMATLAN SIN TIPO DE SOCIEDAD,FRACCION VII,2021,2,23/07/2024
MNM850101TP3,MUNICIPIO DE NOCUPETARO MICH SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/10/2025
MNM850101TP3,MUNICIPIO DE NOCUPETARO MICH SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
MNM850101TP3,MUNICIPIO DE NOCUPETARO MICH SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
MNF850101I23,MUNICIPIO DE NICOLAS FLORES SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/10/2025
MNF850101I23,MUNICIPIO DE NICOLAS FLORES SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
MNF850101I23,MUNICIPIO DE NICOLAS FLORES SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
MIM850101J6A,MUNICIPIO DE IZUCAR DE MATAMOROS PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
MIM850101J6A,MUNICIPIO DE IZUCAR DE MATAMOROS PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
MVA8501016C3,MUNICIPIO DE VILLA ALDAMA VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/10/2025
MVA8501016C3,MUNICIPIO DE VILLA ALDAMA VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
MVA8501016C3,MUNICIPIO DE VILLA ALDAMA VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
SES870401TX8,SERVICIOS ESTATALES DE SALUD SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
SES870401TX8,SERVICIOS ESTATALES DE SALUD SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
MNS941202UQ9,MUNICIPIO DE EL NARANJO SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/10/2025
MNS941202UQ9,MUNICIPIO DE EL NARANJO SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
MNS941202UQ9,MUNICIPIO DE EL NARANJO SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
MSM850101RH5,MUNICIPIO DE SAHUAYO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/10/2025
MSM850101RH5,MUNICIPIO DE SAHUAYO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
MSM850101RH5,MUNICIPIO DE SAHUAYO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
MOC850101CZ5,MUNICIPIO DE OCUILAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
MOC850101CZ5,MUNICIPIO DE OCUILAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
MJR850101LS8,MUNICIPIO DE JUAN R ESCUDERO GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2021,1,01/10/2025
MJR850101LS8,MUNICIPIO DE JUAN R ESCUDERO GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2021,2,01/10/2025
MJR850101LS8,MUNICIPIO DE JUAN R ESCUDERO GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2021,3,01/10/2025
MJR850101LS8,MUNICIPIO DE JUAN R ESCUDERO GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2021,4,01/10/2025
MJR850101LS8,MUNICIPIO DE JUAN R ESCUDERO GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2021,5,01/10/2025
MJR850101LS8,MUNICIPIO DE JUAN R ESCUDERO GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2021,6,01/10/2025
MND630915U24,MUNICIPIO DE NOMBRE DE DIOS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/10/2025
MND630915U24,MUNICIPIO DE NOMBRE DE DIOS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
MND630915U24,MUNICIPIO DE NOMBRE DE DIOS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
MJM850101P52,MUNICIPIO DE JUNGAPEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2022,8,23/07/2024
MJM850101P52,MUNICIPIO DE JUNGAPEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2022,9,23/07/2024
MJM850101P52,MUNICIPIO DE JUNGAPEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2022,10,23/07/2024
MJM850101P52,MUNICIPIO DE JUNGAPEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2022,11,23/07/2024
MJM850101P52,MUNICIPIO DE JUNGAPEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/10/2025
MJM850101P52,MUNICIPIO DE JUNGAPEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
MJM850101P52,MUNICIPIO DE JUNGAPEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
MSM670101D84,MUNICIPIO DE SAN MARCOS GRO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
MSM670101D84,MUNICIPIO DE SAN MARCOS GRO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
MCM850101F60,MUNICIPIO DE CHUCANDIRO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
MCM850101F60,MUNICIPIO DE CHUCANDIRO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
MTM850101GY5,MUNICIPIO DE TIQUICHEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/10/2025
MTM850101GY5,MUNICIPIO DE TIQUICHEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
MTM850101GY5,MUNICIPIO DE TIQUICHEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
MVP8501016L1,MUNICIPIO DE VILLA PESQUEIRA SIN TIPO DE SOCIEDAD,FRACCION VII,2020,12,01/10/2025
MVP8501016L1,MUNICIPIO DE VILLA PESQUEIRA SIN TIPO DE SOCIEDAD,FRACCION VII,2021,1,01/10/2025
MVP8501016L1,MUNICIPIO DE VILLA PESQUEIRA SIN TIPO DE SOCIEDAD,FRACCION VII,2021,2,01/10/2025
MVP8501016L1,MUNICIPIO DE VILLA PESQUEIRA SIN TIPO DE SOCIEDAD,FRACCION VII,2021,3,01/10/2025
MVP8501016L1,MUNICIPIO DE VILLA PESQUEIRA SIN TIPO DE SOCIEDAD,FRACCION VII,2021,4,01/10/2025
MVP8501016L1,MUNICIPIO DE VILLA PESQUEIRA SIN TIPO DE SOCIEDAD,FRACCION VII,2021,5,01/10/2025
MVP8501016L1,MUNICIPIO DE VILLA PESQUEIRA SIN TIPO DE SOCIEDAD,FRACCION VII,2022,5,01/10/2025
MVP8501016L1,MUNICIPIO DE VILLA PESQUEIRA SIN TIPO DE SOCIEDAD,FRACCION VII,2022,6,01/10/2025
MVP8501016L1,MUNICIPIO DE VILLA PESQUEIRA SIN TIPO DE SOCIEDAD,FRACCION VII,2022,7,01/10/2025
MVP8501016L1,MUNICIPIO DE VILLA PESQUEIRA SIN TIPO DE SOCIEDAD,FRACCION VII,2022,8,01/10/2025
MCG850101CE9,MUNICIPIO DE COPANATOYAC GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/10/2025
MCG850101CE9,MUNICIPIO DE COPANATOYAC GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
MCG850101CE9,MUNICIPIO DE COPANATOYAC GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
MSL951003897,MUNICIPIO DE SAN LUCAS TECOPILCO TLAX SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
IMP1711309CA,"INSTITUTO MUNICIPAL DE PLANEACION DE TZITZIO, MICHOACAN SIN TIPO DE SOCIEDAD",FRACCION VII,2024,11,01/10/2025
MSY860201B36,MUNICIPIO DE SAMAHIL SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/10/2025
MSY860201B36,MUNICIPIO DE SAMAHIL SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/10/2025
MSY860201B36,MUNICIPIO DE SAMAHIL SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
MSI850101AL3,MUNICIPIO DE SINGUILUCAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
MNM850101RL8,MUNICIPIO DE NEJAPA DE MADERO SIN TIPO DE SOCIEDAD,FRACCION VII,2022,8,23/07/2024
MNA8501012Q7,MUNICIPIO DE NORIA DE ANGELES Z SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/10/2025
MSP850101KP4,MUNICIPIO DE SAN PEDRO IXCATLAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/10/2025
